supplierContactID~ID~supplierCompanyProfileID~supplierFacilityProfileID~namePrefix~contactFirstName~contactMiddleName~contactLastName~contactType~jobTitle~emailAddress~phoneNumber~mobileNumber~fax~contactAddressID~LastUpdatedBy~DocumentKey~LastUpdatedUTC~WasDeleted
'25'~'40'~'1136'~'0'~'1'~'Puru    115838'~'test'~'S    115838'~'1'~'ctstest'~'psampangi    115838@1worldsync.com'~'    115838'~'    115838'~'    115838'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:16'~'false'
'25'~'41'~'1136'~'0'~'1'~'Puru    115839'~'test'~'S    115839'~'1'~'ctstest'~'psampangi    115839@1worldsync.com'~'    115839'~'    115839'~'    115839'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:17'~'false'
'25'~'42'~'1136'~'0'~'1'~'Puru    115840'~'test'~'S    115840'~'1'~'ctstest'~'psampangi    115840@1worldsync.com'~'    115840'~'    115840'~'    115840'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:18'~'false'
'25'~'43'~'1136'~'0'~'1'~'Puru    115841'~'test'~'S    115841'~'1'~'ctstest'~'psampangi    115841@1worldsync.com'~'    115841'~'    115841'~'    115841'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:19'~'false'
'25'~'44'~'1136'~'0'~'1'~'Puru    115842'~'test'~'S    115842'~'1'~'ctstest'~'psampangi    115842@1worldsync.com'~'    115842'~'    115842'~'    115842'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:20'~'false'
'25'~'45'~'1136'~'0'~'1'~'Puru    115843'~'test'~'S    115843'~'1'~'ctstest'~'psampangi    115843@1worldsync.com'~'    115843'~'    115843'~'    115843'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:22'~'false'
'25'~'46'~'1136'~'0'~'1'~'Puru    115844'~'test'~'S    115844'~'1'~'ctstest'~'psampangi    115844@1worldsync.com'~'    115844'~'    115844'~'    115844'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:23'~'false'
'25'~'47'~'1136'~'0'~'1'~'Puru    115845'~'test'~'S    115845'~'1'~'http://safiles.cenzic.com/external/rfi/php/chs_rfi_testscript'~'psampangi    115845@1worldsync.com'~'    115845'~'    115845'~'    115845'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:25'~'false'
'25'~'48'~'1136'~'0'~'1'~'Puru    115846'~'test'~'S    115846'~'1'~'ctstest'~'psampangi    115846@1worldsync.com'~'    115846'~'    115846'~'    115846'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:26'~'false'
'25'~'49'~'1136'~'0'~'1'~'Puru    115847'~'test'~'S    115847'~'1'~'ctstest'~'psampangi    115847@1worldsync.com'~'    115847'~'    115847'~'    115847'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:27'~'false'
'25'~'50'~'1136'~'0'~'1'~'Puru    115848'~'test'~'S    115848'~'1'~'ctstest'~'psampangi    115848@1worldsync.com'~'    115848'~'    115848'~'    115848'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:29'~'false'
'25'~'51'~'1136'~'0'~'1'~'Puru    115849'~'test'~'S    115849'~'1'~'ctstest'~'psampangi    115849@1worldsync.com'~'    115849'~'    115849'~'    115849'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:31'~'false'
'25'~'52'~'1136'~'0'~'1'~'Puru    115850'~'test'~'S    115850'~'1'~'ctstest'~'psampangi    115850@1worldsync.com'~'    115850'~'    115850'~'    115850'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:33'~'false'
'25'~'53'~'1136'~'0'~'1'~'Puru    115851'~'test'~'S    115851'~'1'~'ctstest'~'psampangi    115851@1worldsync.com'~'    115851'~'    115851'~'    115851'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:34'~'false'
'25'~'54'~'1136'~'0'~'1'~'Puru    115852'~'test'~'S    115852'~'1'~'ctstest'~'psampangi    115852@1worldsync.com'~'    115852'~'    115852'~'    115852'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:35'~'false'
'25'~'55'~'1136'~'0'~'1'~'Puru    115853'~'test'~'S    115853'~'1'~'ctstest'~'psampangi    115853@1worldsync.com'~'    115853'~'    115853'~'    115853'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:36'~'false'
'25'~'56'~'1136'~'0'~'1'~'Puru    115854'~'test'~'S    115854'~'1'~'ctstest'~'psampangi    115854@1worldsync.com'~'    115854'~'    115854'~'    115854'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:38'~'false'
'25'~'57'~'1136'~'0'~'1'~'Puru    115855'~'test'~'S    115855'~'1'~'ctstest'~'psampangi    115855@1worldsync.com'~'    115855'~'    115855'~'    115855'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:39'~'false'
'25'~'58'~'1136'~'0'~'1'~'Puru    115856'~'test'~'S    115856'~'1'~'ctstest'~'psampangi    115856@1worldsync.com'~'    115856'~'    115856'~'    115856'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:40'~'false'
'25'~'59'~'1136'~'0'~'1'~'Puru    115857'~'test'~'S    115857'~'1'~'ctstest'~'psampangi    115857@1worldsync.com'~'    115857'~'    115857'~'    115857'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:41'~'false'
'25'~'60'~'1136'~'0'~'1'~'Puru    115858'~'test'~'S    115858'~'1'~'ctstest'~'psampangi    115858@1worldsync.com'~'    115858'~'    115858'~'    115858'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:42'~'false'
'25'~'61'~'1136'~'0'~'1'~'Puru    115859'~'test'~'S    115859'~'1'~'ctstest'~'psampangi    115859@1worldsync.com'~'    115859'~'    115859'~'    115859'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:43'~'false'
'25'~'62'~'1136'~'0'~'1'~'Puru    115860'~'test'~'S    115860'~'1'~'ctstest'~'psampangi    115860@1worldsync.com'~'    115860'~'    115860'~'    115860'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:44'~'false'
'25'~'63'~'1136'~'0'~'1'~'Puru    115861'~'test'~'S    115861'~'1'~'ctstest'~'psampangi    115861@1worldsync.com'~'    115861'~'    115861'~'    115861'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:45'~'false'
'25'~'64'~'1136'~'0'~'1'~'Puru    115862'~'test'~'S    115862'~'1'~'ctstest'~'psampangi    115862@1worldsync.com'~'    115862'~'    115862'~'    115862'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:47'~'false'
'25'~'65'~'1136'~'0'~'1'~'Puru    115863'~'test'~'S    115863'~'1'~'ctstest'~'psampangi    115863@1worldsync.com'~'    115863'~'    115863'~'    115863'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:48'~'false'
'25'~'66'~'1136'~'0'~'1'~'Puru    115864'~'test'~'S    115864'~'1'~'ctstest'~'psampangi    115864@1worldsync.com'~'    115864'~'    115864'~'    115864'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:49'~'false'
'25'~'67'~'1136'~'0'~'1'~'Puru    115865'~'test'~'S    115865'~'1'~'ctstest'~'psampangi    115865@1worldsync.com'~'    115865'~'    115865'~'    115865'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:50'~'false'
'25'~'68'~'1136'~'0'~'1'~'Puru    115866'~'test'~'S    115866'~'1'~'ctstest'~'psampangi    115866@1worldsync.com'~'    115866'~'    115866'~'    115866'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:51'~'false'
'25'~'69'~'1136'~'0'~'1'~'Puru    115867'~'test'~'S    115867'~'1'~'ctstest'~'psampangi    115867@1worldsync.com'~'    115867'~'    115867'~'    115867'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:53'~'false'
'25'~'70'~'1136'~'0'~'1'~'Puru    115868'~'test'~'S    115868'~'1'~'ctstest'~'psampangi    115868@1worldsync.com'~'    115868'~'    115868'~'    115868'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:54'~'false'
'25'~'71'~'1136'~'0'~'1'~'Puru    115869'~'test'~'S    115869'~'1'~'ctstest'~'psampangi    115869@1worldsync.com'~'    115869'~'    115869'~'    115869'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:55'~'false'
'25'~'72'~'1136'~'0'~'1'~'Puru    115870'~'test'~'S    115870'~'1'~'ctstest'~'psampangi    115870@1worldsync.com'~'    115870'~'    115870'~'    115870'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:58'~'false'
'25'~'73'~'1136'~'0'~'1'~'Puru    115871'~'test'~'S    115871'~'1'~'ctstest'~'psampangi    115871@1worldsync.com'~'    115871'~'    115871'~'    115871'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:05:59'~'false'
'25'~'74'~'1136'~'0'~'1'~'Puru    115872'~'test'~'S    115872'~'1'~'ctstest'~'psampangi    115872@1worldsync.com'~'    115872'~'    115872'~'    115872'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:06:01'~'false'
'25'~'75'~'1136'~'0'~'1'~'Puru    115873'~'test'~'S    115873'~'1'~'ctstest'~'psampangi    115873@1worldsync.com'~'    115873'~'    115873'~'    115873'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:06:02'~'false'
'25'~'76'~'1136'~'0'~'1'~'Puru    115874'~'test'~'S    115874'~'1'~'ctstest'~'psampangi    115874@1worldsync.com'~'    115874'~'    115874'~'    115874'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:06:03'~'false'
'25'~'77'~'1136'~'0'~'1'~'Puru    115875'~'test'~'S    115875'~'1'~'ctstest'~'psampangi    115875@1worldsync.com'~'    115875'~'    115875'~'    115875'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:06:06'~'false'
'25'~'78'~'1136'~'0'~'1'~'Puru    115876'~'test'~'S    115876'~'1'~'ctstest'~'psampangi    115876@1worldsync.com'~'    115876'~'    115876'~'    115876'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:06:07'~'false'
'25'~'79'~'1136'~'0'~'1'~'Puru    115877'~'test'~'S    115877'~'1'~'ctstest'~'psampangi    115877@1worldsync.com'~'    115877'~'    115877'~'    115877'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:06:09'~'false'
'25'~'80'~'1136'~'0'~'1'~'Puru    115878'~'test'~'S    115878'~'1'~'ctstest'~'psampangi    115878@1worldsync.com'~'    115878'~'    115878'~'    115878'~'11348'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'2014-02-14 08:06:10'~'false'
