ID~EmailAddress~Type~Language~Sent~SentUTC~MaxAttemptsReached~MaxAttemptsReachedUTC~GeneratedBy~CreatedUTC~EntityID~ProcStepTypeID~StatusID~EntityTypeID~ChildEntityIDs
'441'~'psampangi     83040@1worldsync.com'~'Supplier_Pending'~'en_us'~'true'~'2013-11-08 09:53:59'~~~~'2013-11-08 09:53:17'~'38'~~~'1'~
'442'~'psampangi     83041@1worldsync.com'~'Supplier_Pending'~'en_us'~'true'~'2013-11-08 09:53:59'~~~~'2013-11-08 09:53:17'~'35'~~~'1'~
'444'~'psampangi     83042@1worldsync.com'~'Supplier_Pending'~'en_us'~'true'~'2013-11-08 09:53:59'~~~~'2013-11-08 09:53:17'~'37'~~~'1'~
'445'~'psampangi     83043@1worldsync.com'~'Supplier_Pending'~'en_us'~'true'~'2013-11-08 09:53:59'~~~~'2013-11-08 09:53:17'~'28'~~~'1'~
'446'~'psampangi     83044@1worldsync.com'~'Supplier_Pending'~'en_us'~'true'~'2013-11-08 09:53:59'~~~~'2013-11-08 09:53:17'~'30'~~~'1'~
'447'~'psampangi     83045@1worldsync.com'~'Supplier_Pending'~'en_us'~'true'~'2013-11-08 09:53:59'~~~~'2013-11-08 09:53:17'~'27'~~~'1'~
'448'~'psampangi     83046@1worldsync.com'~'Supplier_Pending'~'en_us'~'true'~'2013-11-08 09:53:59'~~~~'2013-11-08 09:53:17'~'29'~~~'1'~
'449'~'psampangi     83047@1worldsync.com'~'Supplier_Pending'~'en_us'~'true'~'2013-11-08 09:53:59'~~~~'2013-11-08 09:53:17'~'39'~~~'1'~
'451'~'psampangi     83048@1worldsync.com'~'Supplier_Pending'~'en_us'~'true'~'2013-11-08 09:53:59'~~~~'2013-11-08 09:53:17'~'25'~~~'1'~
'452'~'psampangi     83049@1worldsync.com'~'Supplier_Pending'~'en_us'~'true'~'2013-11-08 09:53:59'~~~~'2013-11-08 09:53:17'~'24'~~~'1'~
'453'~'psampangi     83050@1worldsync.com'~'Supplier_Pending'~'en_us'~'true'~'2013-11-08 10:03:58'~~~~'2013-11-08 10:01:13'~'28'~~~'1'~
'454'~'psampangi     83051@1worldsync.com'~'Supplier_Pending'~'en_us'~'true'~'2013-11-08 10:03:58'~~~~'2013-11-08 10:01:13'~'30'~~~'1'~
'455'~'psampangi     83052@1worldsync.com'~'Supplier_Pending'~'en_us'~'true'~'2013-11-08 10:03:58'~~~~'2013-11-08 10:01:13'~'27'~~~'1'~
'456'~'psampangi     83053@1worldsync.com'~'Supplier_Pending'~'en_us'~'true'~'2013-11-08 10:03:58'~~~~'2013-11-08 10:01:13'~'24'~~~'1'~
'457'~'psampangi     83054@1worldsync.com'~'Supplier_Pending'~'en_us'~'true'~'2013-11-08 10:13:58'~~~~'2013-11-08 10:13:56'~'37'~~~'1'~
'458'~'psampangi     83055@1worldsync.com'~'McD QA_PENDING McD QA REVIEW'~'en_us'~'true'~'2013-11-08 10:48:58'~~~~'2013-11-08 10:46:13'~'70'~~~'2'~'70,73,74,75,80'
'459'~'psampangi     83056@1worldsync.com'~'McD Purchasing_PENDING McD PURCHASING REVIEW'~'en_us'~'true'~'2013-11-08 10:48:58'~~~~'2013-11-08 10:47:07'~'24'~~~'1'~
'462'~'psampangi     83057@1worldsync.com'~'Supplier_COMPLETED VALIDATION'~'en_us'~'true'~'2013-11-08 15:33:59'~~~~'2013-11-08 15:33:47'~'31'~~~'2'~'31,32'
'463'~'psampangi     83058@1worldsync.com'~'McD QA_COMPLETED VALIDATION'~'en_us'~'true'~'2013-11-08 15:33:59'~~~~'2013-11-08 15:33:47'~'31'~~~'2'~'31,32'
'464'~'psampangi     83059@1worldsync.com'~'Supplier_COMPLETED VALIDATION'~'en_us'~'true'~'2013-11-08 15:38:59'~~~~'2013-11-08 15:36:27'~'19'~~~'1'~
'465'~'psampangi     83060@1worldsync.com'~'McD Purchasing_COMPLETED VALIDATION'~'en_us'~'true'~'2013-11-08 15:38:59'~~~~'2013-11-08 15:36:27'~'19'~~~'1'~
'466'~'psampangi     83061@1worldsync.com'~'HGS_PENDING HGS REVIEW'~'en_us'~'true'~'2013-11-08 15:53:59'~~~~'2013-11-08 15:51:33'~'19'~~~'1'~
'467'~'psampangi     83062@1worldsync.com'~'HGS_PENDING HGS REVIEW'~'en_us'~'true'~'2013-11-08 15:53:59'~~~~'2013-11-08 15:51:55'~'13'~~~'1'~
'468'~'psampangi     83063@1worldsync.com'~'HGS_PENDING HGS REVIEW'~'en_us'~'true'~'2013-11-08 15:53:59'~~~~'2013-11-08 15:52:20'~'33'~~~'1'~
'469'~'psampangi     83064@1worldsync.com'~'Supplier_COMPLETED VALIDATION'~'en_us'~'true'~'2013-11-08 15:53:59'~~~~'2013-11-08 15:53:05'~'19'~~~'1'~
'470'~'psampangi     83065@1worldsync.com'~'McD Purchasing_COMPLETED VALIDATION'~'en_us'~'true'~'2013-11-08 15:53:59'~~~~'2013-11-08 15:53:05'~'19'~~~'1'~
'471'~'psampangi     83066@1worldsync.com'~'Supplier_COMPLETED VALIDATION'~'en_us'~'true'~'2013-11-08 15:53:59'~~~~'2013-11-08 15:53:29'~'13'~~~'1'~
'472'~'psampangi     83067@1worldsync.com'~'McD Purchasing_COMPLETED VALIDATION'~'en_us'~'true'~'2013-11-08 15:53:59'~~~~'2013-11-08 15:53:29'~'13'~~~'1'~
'473'~'psampangi     83068@1worldsync.com'~'Supplier_COMPLETED VALIDATION'~'en_us'~'true'~'2013-11-08 15:53:59'~~~~'2013-11-08 15:53:51'~'33'~~~'1'~
'474'~'psampangi     83069@1worldsync.com'~'McD Purchasing_COMPLETED VALIDATION'~'en_us'~'true'~'2013-11-08 15:53:59'~~~~'2013-11-08 15:53:51'~'33'~~~'1'~
'475'~'psampangi     83070@1worldsync.com'~'ISS_PENDING ISS REVIEW'~'en_us'~'true'~'2013-11-08 18:19:00'~~~~'2013-11-08 18:15:15'~'33'~~~'1'~
'477'~'psampangi     83071@1worldsync.com'~'McD Purchasing_PENDING McD PURCHASING REVIEW'~'en_us'~'true'~'2013-11-08 20:04:00'~~~~'2013-11-08 20:02:05'~'19'~~~'1'~
'478'~'psampangi     83072@1worldsync.com'~'McD QA_PENDING McD QA REVIEW'~'en_us'~'true'~'2013-11-08 21:59:00'~~~~'2013-11-08 21:54:31'~'81'~~~'2'~'81'
'479'~'psampangi     83073@1worldsync.com'~'HGS_PENDING HGS REVIEW'~'en_us'~'true'~'2013-11-08 21:59:00'~~~~'2013-11-08 21:55:27'~'81'~~~'2'~'81'
