supplierContactID~supplierCompanyProfileID~supplierFacilityProfileID~namePrefix~contactFirstName~contactMiddleName~contactLastName~contactType~jobTitle~emailAddress~phoneNumber~mobileNumber~fax~contactAddressID~DocumentKey~LastUpdatedBy
'13'~'1155'~'0'~'1'~'Puru    115757'~''~'S    115757'~'2'~'Master Data Manager'~'psampangi    115757@1worldsync.com'~'    115757'~'    115757'~'    115757'~'11253'~'923AA947-FDA3-4405-9B7D-4EF94DBCC288'~'C483E675-09B5-406D-991F-940BDC283BE6'
'14'~'0'~'2244'~'1'~'Puru    115758'~''~'S    115758'~'1'~'Facility Manager'~'psampangi    115758@1worldsync.com'~'    115758'~'    115758'~'    115758'~'11254'~'923AA947-FDA3-4405-9B7D-4EF94DBCC288'~'C483E675-09B5-406D-991F-940BDC283BE6'
'15'~'0'~'2255'~'2'~'Puru    115759'~''~'S    115759'~'1'~'Facility Manager'~'psampangi    115759@1worldsync.com'~'    115759'~'    115759'~'    115759'~'11255'~'923AA947-FDA3-4405-9B7D-4EF94DBCC288'~'C483E675-09B5-406D-991F-940BDC283BE6'
'16'~'0'~'2282'~'1'~'Puru    115760'~''~'S    115760'~'1'~'Facility Manager'~'psampangi    115760@1worldsync.com'~'    115760'~'    115760'~'    115760'~'11256'~'923AA947-FDA3-4405-9B7D-4EF94DBCC288'~'C483E675-09B5-406D-991F-940BDC283BE6'
'18'~'1178'~'0'~''~'Puru    115761'~''~'S    115761'~'0'~''~'psampangi    115761@1worldsync.com'~'    115761'~'    115761'~'    115761'~'0'~'CC130D27-2981-4337-B449-6DFD79ABC19D'~'730332F9-4591-4120-A797-3D08350C4498'
'19'~'24'~'0'~'1'~'Puru    115762'~'k'~'S    115762'~'1'~'eng'~'psampangi    115762@1worldsync.com'~'    115762'~'    115762'~'    115762'~'11295'~'BE1F669E-32BC-49A0-AD62-04176EFE852C'~'1CAC7EBC-236C-421F-A1AE-C91ABFD226A2'
'21'~'1154'~'0'~'1'~'Puru    115763'~''~'S    115763'~'2'~'Master Data Manager'~'psampangi    115763@1worldsync.com'~'    115763'~'    115763'~'    115763'~'11315'~'1A16288A-682E-4919-A658-E62971A54B6F'~'54187702-26EB-4EA1-B86D-16E88AF33B3D'
'22'~'24'~'0'~'1'~'Puru    115764'~'pp'~'S    115764'~'1'~''~'psampangi    115764@1worldsync.com'~'    115764'~'    115764'~'    115764'~'11316'~'B18867E3-DE03-482C-9BA8-77DE69851C71'~'1CAC7EBC-236C-421F-A1AE-C91ABFD226A2'
'23'~'0'~'2263'~'1'~'Puru    115765'~'Morgan'~'S    115765'~'2'~'Master Data Manager'~'psampangi    115765@1worldsync.com'~'    115765'~'    115765'~'    115765'~'11329'~'64273AED-3AA9-4293-9081-DE9F7F2D54D5'~'D00366AF-8AB6-48F9-9054-0294A9326786'
'25'~'1136'~'0'~'1'~'Puru    115766'~'test'~'S    115766'~'1'~'ctstest'~'psampangi    115766@1worldsync.com'~'    115766'~'    115766'~'    115766'~'11348'~'2F1EA3CD-2A73-4F11-AE2C-E1D076545109'~'BF827E7F-F6A8-46B0-B260-6CB4965950B3'
'26'~'1097'~'0'~'1'~'Puru    115767'~'ctstest'~'S    115767'~'1'~'ctstest'~'psampangi    115767@1worldsync.com'~'    115767'~'    115767'~'    115767'~'11358'~'7BF1A76C-65CE-4458-B549-17903BD5434D'~'0C55EAB4-7E09-4739-B5D9-5EC4C411667C'
'28'~'1166'~'0'~''~'Puru    115768'~''~'S    115768'~'0'~''~'psampangi    115768@1worldsync.com'~'    115768'~'    115768'~'    115768'~'0'~'6EA65994-8BFC-4C86-8DC7-EDC504177DD2'~'220F3987-6756-4274-9F1A-02F81C889E88'
'29'~'1166'~'0'~''~'Puru    115769'~''~'S    115769'~'0'~''~'psampangi    115769@1worldsync.com'~'    115769'~'    115769'~'    115769'~'0'~'6EA65994-8BFC-4C86-8DC7-EDC504177DD2'~'220F3987-6756-4274-9F1A-02F81C889E88'
'31'~'1172'~'0'~''~'Puru    115770'~''~'S    115770'~'0'~''~'psampangi    115770@1worldsync.com'~'    115770'~'    115770'~'    115770'~'0'~'85802D24-96B1-4F14-95CA-5A95C8F25601'~'66FC0F36-1060-4CDE-8AF7-7CF4DC076154'
'32'~'0'~'2272'~''~'Puru    115771'~''~'S    115771'~'0'~''~'psampangi    115771@1worldsync.com'~'    115771'~'    115771'~'    115771'~'0'~'48B40326-EB7A-48AF-B2E7-F01161787048'~'66FC0F36-1060-4CDE-8AF7-7CF4DC076154'
'33'~'0'~'2273'~''~'Puru    115772'~''~'S    115772'~'0'~''~'psampangi    115772@1worldsync.com'~'    115772'~'    115772'~'    115772'~'0'~'AF0E2C0A-A62C-4DDB-8AF6-9E7190CD8B0B'~'66FC0F36-1060-4CDE-8AF7-7CF4DC076154'
'34'~'0'~'4644'~''~'Puru    115773'~''~'S    115773'~'0'~''~'psampangi    115773@1worldsync.com'~'    115773'~'    115773'~'    115773'~'0'~'A24C11FA-84FA-46E8-9925-53FC621A2855'~'ECB30118-F2BD-4D82-A3F6-6886136CF7A5'
'35'~'1151'~'0'~'1'~'Puru    115774'~''~'S    115774'~'2'~''~'psampangi    115774@1worldsync.com'~'    115774'~'    115774'~'    115774'~'21990'~'7BA01361-4BC1-4B1F-A515-4EA4F0BB7BA3'~'A479580D-AE1C-4D77-B4E1-C1CB8D0414AB'
'36'~'2320'~'0'~'1'~'Puru    115775'~''~'S    115775'~'2'~''~'psampangi    115775@1worldsync.com'~'    115775'~'    115775'~'    115775'~'22000'~'D73F9235-B687-42C0-9C1D-0C7F77F90693'~'0A500176-F159-46EA-96A1-6148541576EA'
'37'~'2325'~'0'~''~'Puru    115776'~''~'S    115776'~'0'~''~'psampangi    115776@1worldsync.com'~'    115776'~'    115776'~'    115776'~'0'~'10FF0EF1-A7BB-4B7A-9415-26B6B1D78EF0'~'66FC0F36-1060-4CDE-8AF7-7CF4DC076154'
'38'~'0'~'4650'~''~'Puru    115777'~''~'S    115777'~'0'~''~'psampangi    115777@1worldsync.com'~'    115777'~'    115777'~'    115777'~'0'~'2B361A49-4825-442B-891A-6F4F6922417E'~'66FC0F36-1060-4CDE-8AF7-7CF4DC076154'
'39'~'0'~'4651'~''~'Puru    115778'~''~'S    115778'~'0'~''~'psampangi    115778@1worldsync.com'~'    115778'~'    115778'~'    115778'~'0'~'F03996A9-A578-4133-8488-06F26F594EA7'~'66FC0F36-1060-4CDE-8AF7-7CF4DC076154'
'40'~'2327'~'0'~'0'~'Puru    115779'~'Morgan'~'S    115779'~'2'~'Master Data Mgr'~'psampangi    115779@1worldsync.com'~'    115779'~'    115779'~'    115779'~'22097'~'B83BC302-4E78-4C07-8508-B2EA9A232C9D'~'0A9BF52C-2346-44AD-97EF-F84C701B179E'
'41'~'0'~'4656'~'0'~'Puru    115780'~'MacLean'~'S    115780'~'2'~''~'psampangi    115780@1worldsync.com'~'    115780'~'    115780'~'    115780'~'22108'~'66500492-2712-4EB7-9E03-3DEEFA7F56AF'~'0A9BF52C-2346-44AD-97EF-F84C701B179E'
'42'~'1948'~'0'~''~'Puru    115781'~''~'S    115781'~'0'~''~'psampangi    115781@1worldsync.com'~'    115781'~'    115781'~'    115781'~'0'~'6E710C63-6066-49C0-B95C-33245B912BE2'~'CD453D36-188E-4778-8CBF-E8655E47607E'
'43'~'2351'~'0'~'3'~'Puru    115782'~''~'S    115782'~'4'~''~'psampangi    115782@1worldsync.com'~'    115782'~'    115782'~'    115782'~'22323'~'065C6671-BCBC-4621-85C0-C8B673979C60'~'A6E22649-E25A-4023-95E4-352CF5C0C540'
'44'~'70'~'0'~''~'Puru    115783'~''~'S    115783'~'0'~''~'psampangi    115783@1worldsync.com'~'    115783'~'    115783'~'    115783'~'0'~'5F5C2681-6002-4EA7-8E57-42BE50A070E5'~'ED23DDCE-917F-4F1A-BD68-0A3D4F06CD7F'
'45'~'2345'~'0'~'3'~'Puru    115784'~''~'S    115784'~'4'~''~'psampangi    115784@1worldsync.com'~'    115784'~'    115784'~'    115784'~'22339'~'EE230D05-2E95-4309-B776-DCF5015FF193'~'29E15C95-F3A8-45CC-AE05-F14E1C14AEE7'
'46'~'2355'~'0'~'1'~'Puru    115785'~''~'S    115785'~'3'~''~'psampangi    115785@1worldsync.com'~'    115785'~'    115785'~'    115785'~'22375'~'9DC2CDBB-A0EB-49E5-AEE8-DFFE9FCDBE4E'~'E53B8771-CB77-45D9-815C-5C883CA74AA0'
'47'~'2357'~'0'~'2'~'Puru    115786'~'middle'~'S    115786'~'2'~'title'~'psampangi    115786@1worldsync.com'~'    115786'~'    115786'~'    115786'~'22406'~'7076B936-603D-4C02-BF8F-44CA0C8CD386'~'E0B4E5C4-7A76-44C5-985B-0AD8265B3C8E'
'48'~'2365'~'0'~'6'~'Puru    115787'~''~'S    115787'~'2'~'test'~'psampangi    115787@1worldsync.com'~'    115787'~'    115787'~'    115787'~'22427'~'741C0CD8-F1C2-4F71-A98C-D6F2D1C20B3C'~'CD453D36-188E-4778-8CBF-E8655E47607E'
'49'~'2365'~'0'~''~'Puru    115788'~''~'S    115788'~'0'~''~'psampangi    115788@1worldsync.com'~'    115788'~'    115788'~'    115788'~'0'~'741C0CD8-F1C2-4F71-A98C-D6F2D1C20B3C'~'CD453D36-188E-4778-8CBF-E8655E47607E'
'50'~'2365'~'0'~''~'Puru    115789'~''~'S    115789'~'0'~''~'psampangi    115789@1worldsync.com'~'    115789'~'    115789'~'    115789'~'0'~'741C0CD8-F1C2-4F71-A98C-D6F2D1C20B3C'~'CD453D36-188E-4778-8CBF-E8655E47607E'
'51'~'2346'~'0'~'1'~'Puru    115790'~''~'S    115790'~'2'~''~'psampangi    115790@1worldsync.com'~'    115790'~'    115790'~'    115790'~'22583'~'A3AFCC49-481D-4B2D-BE1D-10D117A0EC72'~'2138F42D-DC96-4109-961C-CB4B68F59651'
'52'~'2447'~'0'~''~'Puru    115791'~''~'S    115791'~'0'~''~'psampangi    115791@1worldsync.com'~'    115791'~'    115791'~'    115791'~'0'~'40E86F4B-6A88-4F00-9D36-ADB29C01BC5A'~'CD453D36-188E-4778-8CBF-E8655E47607E'
'53'~'0'~'4781'~'2'~'Puru    115792'~''~'S    115792'~'2'~''~'psampangi    115792@1worldsync.com'~'    115792'~'    115792'~'    115792'~'23070'~'0EA3A5E4-B6C3-4B9E-8059-722C6308F1B9'~'75CCE762-B16E-406F-AA1B-F2A620C7F9BD'
'54'~'0'~'4771'~'3'~'Puru    115793'~''~'S    115793'~'2'~''~'psampangi    115793@1worldsync.com'~'    115793'~'    115793'~'    115793'~'23218'~'3CED3C9E-3A69-436B-AA6A-6BB25A4964EA'~'2D1CAA9E-D4AE-4EC6-8602-1BF155DD957C'
'55'~'2478'~'0'~'0'~'Puru    115794'~''~'S    115794'~'2'~''~'psampangi    115794@1worldsync.com'~'    115794'~'    115794'~'    115794'~'23554'~'6F961C78-F5F6-46FE-A16D-C1AE1AEC7625'~'401FF4DC-426A-489B-8716-0D1E070242AE'
'56'~'0'~'4881'~''~'Puru    115795'~''~'S    115795'~'0'~''~'psampangi    115795@1worldsync.com'~'    115795'~'    115795'~'    115795'~'0'~'3B22A23D-7DBA-471D-837A-FBFA0E41A429'~'CD453D36-188E-4778-8CBF-E8655E47607E'
'57'~'2513'~'0'~'2'~'Puru    115796'~''~'S    115796'~'2'~''~'psampangi    115796@1worldsync.com'~'    115796'~'    115796'~'    115796'~'23771'~'02F7ADD3-B8CF-4263-8ABC-15DDE4452F95'~'3B2A2ABD-9B23-450A-AF76-21A0DEBFD61D'
'58'~'0'~'4905'~'2'~'Puru    115797'~'Contact'~'S    115797'~'2'~''~'psampangi    115797@1worldsync.com'~'    115797'~'    115797'~'    115797'~'23772'~'5982530C-82B1-41AE-9506-7AE4F791A9BB'~'3B2A2ABD-9B23-450A-AF76-21A0DEBFD61D'
'60'~'0'~'4911'~'3'~'Puru    115798'~''~'S    115798'~'2'~''~'psampangi    115798@1worldsync.com'~'    115798'~'    115798'~'    115798'~'23784'~'19C41FBD-4A69-4004-A389-4D25C3DEC050'~'9BCEE4CF-5226-46AE-80C8-D53ECAF9BA96'
